annual_income,interest_rate,employment_length_years,num_delinquencies_2yr,months_since_oldest_account,num_open_accounts,loan_amount,dti_ratio,months_since_last_delinquency,pct_accounts_current,high_earner_low_stability_flag,loan_to_income_ratio,debt_servicing_stress_index,delinquency_concentration,default_flag,data_split
91868.0,11.74,6.9,1,411.0,7,19955.0,0.317,117.0,94.5,0,0.217213828536596,3.7215800000000003,0.0024330900243309003,0,train
10748.0,20.63,4.1,3,169.0,5,10162.0,0.34,1.0,78.0,0,0.9454782285076293,7.0142,0.01775147928994083,0,test
100592.0,13.89,7.0,1,62.0,8,17274.0,0.42,45.0,64.3,0,0.17172339748687768,5.8338,0.016129032258064516,0,train
107105.0,10.34,5.2,0,102.0,10,16603.0,0.19,-1.0,87.0,0,0.15501610569067736,1.9646,0.0,0,train
31571.0,13.53,8.6,1,127.0,5,5797.0,0.23,37.0,58.7,0,0.18361787716575337,3.1119,0.007874015748031496,0,train
34785.0,11.37,6.9,3,235.0,10,5172.0,0.205,26.0,76.9,0,0.1486847779215179,2.33085,0.01276595744680851,0,test
26140.0,14.72,8.0,2,194.0,3,3593.0,0.135,1.0,74.1,0,0.1374521805661821,1.9872000000000003,0.010309278350515464,1,test
40935.0,14.73,6.7,2,25.0,14,12983.0,0.344,7.0,65.4,0,0.317161353365091,5.06712,0.08,0,train
92590.0,11.6,3.5,0,123.0,6,9689.0,0.116,57.0,89.8,0,0.10464413003564099,1.3456000000000001,0.0,0,test
18879.0,13.6,12.0,0,273.0,6,7043.0,0.172,-1.0,79.7,0,0.3730600137719159,2.3392,0.0,0,train
64096.0,10.06,4.8,0,323.0,11,8707.0,0.128,-1.0,59.3,0,0.13584311033449825,1.2876800000000002,0.0,0,test
24805.0,15.79,0.1,5,40.0,8,7157.0,0.227,1.0,71.4,0,0.28853053819794394,3.58433,0.125,1,train
31954.0,13.86,4.1,3,242.0,14,6967.0,0.104,1.0,75.1,0,0.21803217124616636,1.4414399999999998,0.012396694214876033,0,test
69654.0,12.52,11.0,3,96.0,7,12463.0,0.067,7.0,69.7,0,0.17892726907284578,0.83884,0.03125,0,train
143335.0,14.59,17.5,2,181.0,6,10476.0,0.085,1.0,58.7,0,0.07308752223811352,1.24015,0.011049723756906077,1,train
43128.0,12.84,4.7,1,142.0,9,8387.0,0.124,33.0,77.8,0,0.19446763123724725,1.59216,0.007042253521126761,0,train
37873.0,13.59,5.7,0,245.0,5,5663.0,0.214,-1.0,73.9,0,0.14952604758007024,2.90826,0.0,0,train
34449.0,11.17,9.1,0,252.0,6,11114.0,0.253,24.0,64.7,0,0.3226218467880055,2.82601,0.0,0,train
38051.0,11.24,14.9,1,93.0,8,392792.0,0.343,17.0,73.6,0,10.322777325168852,3.8553200000000003,0.010752688172043012,0,train
36949.0,15.93,4.5,0,151.0,4,11978.0,0.225,-1.0,73.3,0,0.3241765677014263,3.58425,0.0,0,test
54653.0,7.88,4.2,0,150.0,8,6985.0,0.115,-1.0,85.0,0,0.12780634182935977,0.9062,0.0,0,test
92843.0,11.58,14.4,3,205.0,14,20534.0,0.19,24.0,82.0,0,0.22116907036610192,2.2002,0.014634146341463415,0,test
44902.0,10.64,0.6,0,167.0,6,7127.0,0.147,-1.0,79.2,0,0.1587234421629326,1.56408,0.0,0,test
46096.0,16.69,6.8,4,113.0,11,12869.0,0.154,1.0,74.0,0,0.27917823672335995,2.57026,0.035398230088495575,0,test
57518.0,7.79,3.2,0,339.0,5,7104.0,0.105,13.0,79.5,0,0.12350916234917765,0.81795,0.0,0,test
69423.0,8.11,4.4,0,111.0,6,9956.0,0.159,8.0,74.9,0,0.14341068521959582,1.28949,0.0,0,train
45960.0,9.33,0.9,0,39.0,7,12913.0,0.159,3.0,93.0,0,0.28096170583115754,1.48347,0.0,0,train
106271.0,5.99,7.2,0,174.0,10,11188.0,0.19,-1.0,97.9,0,0.10527801563926188,1.1381000000000001,0.0,0,train
29697.0,13.25,8.1,0,319.0,5,15434.0,0.172,-1.0,58.2,0,0.5197157962083712,2.279,0.0,0,test
81654.0,14.54,16.4,0,180.0,10,9124.0,0.293,-1.0,84.9,0,0.11173978004751757,4.2602199999999995,0.0,0,train
32511.0,14.41,6.7,0,228.0,12,6029.0,0.206,28.0,86.2,0,0.18544492633262588,2.96846,0.0,0,train
104825.0,8.39,1.3,0,188.0,8,10617.0,0.156,-1.0,94.8,1,0.10128309086572859,1.30884,0.0,0,train
53422.0,14.28,10.5,2,268.0,10,5128.0,0.188,-1.0,83.2,0,0.09599041593351054,2.68464,0.007462686567164179,0,train
52961.0,11.18,12.2,0,342.0,8,17256.0,0.28,107.0,85.6,0,0.32582466343158173,3.1304000000000003,0.0,0,test
62246.0,6.43,4.2,0,81.0,8,19799.0,0.116,-1.0,82.4,0,0.31807666356071074,0.74588,0.0,0,train
66505.0,8.1,14.0,0,198.0,7,20698.0,0.095,-1.0,84.3,0,0.31122471994586876,0.7695,0.0,0,train
29554.0,10.32,4.0,0,179.0,7,6348.0,0.22,-1.0,92.5,0,0.21479325979562836,2.2704,0.0,0,train
23886.0,14.46,8.1,0,41.0,7,3530.0,0.275,-1.0,94.8,0,0.14778531357280417,3.9765000000000006,0.0,0,train
90366.0,6.84,0.5,0,220.0,8,13436.0,0.05,-1.0,86.2,0,0.1486842396476551,0.342,0.0,0,train
99803.0,7.19,8.8,0,166.0,5,17445.0,0.151,-1.0,85.8,0,0.17479434485937295,1.08569,0.0,0,test
30374.0,15.36,7.0,0,124.0,9,8387.0,0.306,-1.0,96.0,0,0.27612431684993743,4.7001599999999994,0.0,0,test
95674.0,11.39,3.9,3,61.0,7,9360.0,0.189,1.0,81.0,0,0.09783222192027093,2.15271,0.04918032786885246,1,train
74716.0,11.96,0.0,0,41.0,4,7990.0,0.196,-1.0,87.7,0,0.10693827292681621,2.3441600000000005,0.0,0,train
64551.0,12.66,3.7,0,172.0,8,9065.0,0.159,-1.0,47.3,0,0.14043159672197178,2.01294,0.0,0,train
16094.0,12.68,6.5,0,265.0,8,5829.0,0.178,-1.0,51.0,0,0.36218466509258107,2.25704,0.0,0,train
29421.0,13.07,6.0,0,210.0,6,20177.0,0.288,-1.0,96.8,0,0.6858026579653989,3.76416,0.0,0,test
33033.0,10.32,4.0,0,173.0,4,6248.0,0.192,30.0,93.3,0,0.18914418914418915,1.98144,0.0,0,test
38205.0,9.98,2.3,0,214.0,9,6138.0,0.126,-1.0,81.7,0,0.16065959952885747,1.2574800000000002,0.0,0,train
82393.0,10.75,6.1,0,204.0,7,9401.0,0.095,-1.0,92.2,0,0.11409949874382533,1.02125,0.0,0,test
75704.0,10.25,0.1,2,170.0,11,9458.0,0.3,33.0,77.5,0,0.12493395329176794,3.0749999999999997,0.011764705882352941,0,train
75075.0,12.69,5.1,3,149.0,9,15446.0,0.07,1.0,71.3,0,0.20574092574092573,0.8883000000000001,0.020134228187919462,0,train
32181.0,11.63,0.0,0,160.0,11,8333.0,0.089,-1.0,95.5,0,0.25894161150989714,1.03507,0.0,0,test
37039.0,9.91,2.1,0,71.0,8,7662.0,0.19,-1.0,66.2,0,0.20686303625907826,1.8829,0.0,0,train
146375.0,7.79,5.6,0,87.0,9,12125.0,0.107,-1.0,85.0,0,0.08283518360375747,0.83353,0.0,0,test
10295.0,11.75,4.5,0,34.0,9,5424.0,0.18,-1.0,97.4,0,0.5268576979116075,2.1149999999999998,0.0,1,train
39618.0,14.68,11.2,2,241.0,7,18671.0,0.304,20.0,76.9,0,0.4712756827704579,4.46272,0.008298755186721992,0,test
56992.0,14.95,6.4,1,247.0,11,9558.0,0.286,13.0,71.8,0,0.16770774845592365,4.2757,0.004048582995951417,1,train
61808.0,9.81,7.7,1,159.0,17,7651.0,0.252,42.0,75.5,0,0.12378656484597463,2.4721200000000003,0.006289308176100629,0,train
24028.0,12.87,9.2,2,257.0,10,7593.0,0.196,20.0,58.3,0,0.3160063259530548,2.52252,0.007782101167315175,1,test
42046.0,17.59,0.0,0,179.0,4,4337.0,0.414,-1.0,79.0,0,0.10314893212196166,7.28226,0.0,0,test
30254.0,11.75,7.5,0,259.0,6,9290.0,0.145,23.0,84.1,0,0.3070668341376347,1.7037499999999999,0.0,0,train
57117.0,10.85,1.9,0,175.0,5,9891.0,0.126,-1.0,85.6,0,0.17317085981406585,1.3671,0.0,0,test
24085.0,15.13,5.3,2,41.0,7,11234.0,0.193,1.0,68.6,0,0.46643138883122276,2.92009,0.04878048780487805,0,test
52489.5,8.42,0.1,0,38.0,4,9480.0,0.107,-1.0,81.0,0,0.18060755008144486,0.90094,0.0,0,train
95836.0,9.15,17.0,0,231.0,0,7097.0,0.098,-1.0,76.2,0,0.07405359155223507,0.8967,0.0,0,train
46327.0,8.99,5.2,0,218.0,11,20636.0,0.175,-1.0,83.9,0,0.4454421827444039,1.57325,0.0,0,train
56541.0,10.12,4.2,0,135.0,7,7390.0,0.144,-1.0,92.5,0,0.13070161475743267,1.4572799999999997,0.0,0,train
54818.0,14.87,3.6,3,20.0,4,17099.0,0.214,28.0,83.8,0,0.31192309095552556,3.18218,0.15,0,train
23856.0,13.78,4.1,3,106.0,8,3123.0,0.235,74.0,59.6,0,0.13091046277665996,3.2382999999999997,0.02830188679245283,0,train
82083.0,11.42,20.0,0,140.0,12,20562.0,0.116,-1.0,86.8,0,0.25050254011183803,1.3247200000000001,0.0,0,train
63618.0,10.1,2.8,0,96.0,12,13783.0,0.287,-1.0,82.5,0,0.21665251972712127,2.8987,0.0,0,test
77387.0,15.55,6.2,0,240.0,9,14498.0,0.237,-1.0,68.4,0,0.18734412756664556,3.68535,0.0,0,test
20064.0,9.1,1.7,0,177.0,0,8504.0,0.206,-1.0,65.5,0,0.42384370015948963,1.8745999999999998,0.0,0,train
13720.0,11.4,3.7,1,36.0,10,10912.0,0.388,1.0,76.6,0,0.79533527696793,4.4232000000000005,0.027777777777777776,1,train
42394.0,13.3,4.0,0,218.0,7,8255.0,0.359,-1.0,85.5,0,0.19472095107798273,4.7747,0.0,0,test
54196.0,11.95,12.0,0,170.0,12,10595.0,0.156,113.0,88.5,0,0.19549413240829583,1.8641999999999999,0.0,0,train
63884.0,15.54,6.3,0,222.0,12,24416.0,0.246,-1.0,91.5,0,0.382192724312817,3.82284,0.0,0,train
33993.0,9.8,6.3,0,124.0,5,7583.0,0.279,-1.0,94.7,0,0.22307533904039067,2.7342000000000004,0.0,0,train
32714.0,12.83,2.6,1,104.0,10,5500.0,0.198,1.0,93.4,0,0.16812373907195696,2.54034,0.009615384615384616,1,test
13209.0,12.99,2.1,0,127.0,15,7067.0,0.23,-1.0,71.8,0,0.5350140056022409,2.9877000000000002,0.0,0,train
750000.0,10.48,3.0,3,248.0,5,18240.0,0.167,58.0,70.3,0,0.02432,1.7501600000000002,0.012096774193548387,0,test
51870.0,12.9,4.9,0,78.0,4,8594.0,0.216,-1.0,95.6,0,0.1656834393676499,2.7864,0.0,0,train
23510.0,12.18,7.7,0,64.0,12,12878.0,0.236,-1.0,83.8,0,0.5477669076988515,2.8744799999999997,0.0,0,train
51437.0,10.45,4.6,0,91.0,11,13584.0,0.174,-1.0,96.9,0,0.2640900519081595,1.8182999999999998,0.0,0,train
54326.0,10.75,1.1,0,128.0,6,7434.0,0.16,-1.0,82.1,0,0.13684055516695504,1.72,0.0,0,train
53329.0,7.08,6.6,0,188.0,6,22876.0,0.07,5.0,86.6,0,0.4289598529880553,0.49560000000000004,0.0,0,train
35381.0,12.21,1.9,1,156.0,9,7015.0,0.198,18.0,74.2,0,0.1982702580481049,2.41758,0.00641025641025641,1,train
54978.0,9.21,7.1,0,190.0,5,9353.0,0.342,-1.0,95.7,0,0.1701225944923424,3.1498200000000005,0.0,0,test
107761.0,9.94,0.0,0,185.0,5,10390.0,0.27,-1.0,73.5,1,0.09641707111106987,2.6838,0.0,0,train
40787.0,12.7,5.4,0,89.0,10,7399.0,0.166,-1.0,90.6,0,0.18140584009610905,2.1082,0.0,0,test
29474.0,14.23,6.6,1,221.0,9,9046.0,0.218,26.0,77.5,0,0.3069145687724774,3.10214,0.004524886877828055,1,train
37323.0,11.95,6.6,0,112.0,7,6827.0,0.096,23.0,60.9,0,0.18291670015807948,1.1472,0.0,0,test
33323.0,8.22,1.0,0,169.0,15,6355.0,0.191,-1.0,58.6,0,0.19070911982714642,1.5700200000000002,0.0,0,test
22461.0,15.9,2.2,0,171.0,8,10749.0,0.289,-1.0,87.7,0,0.4785628422599172,4.5950999999999995,0.0,0,train
58377.0,13.67,5.5,0,240.0,9,20423.0,0.096,-1.0,85.7,0,0.34984668619490555,1.31232,0.0,0,train
41367.0,14.76,18.9,2,185.0,6,3747.0,0.233,11.0,70.6,0,0.09057944738559721,3.43908,0.010810810810810811,0,train
43194.0,9.97,7.5,0,74.0,12,20369.0,0.222,-1.0,82.9,0,0.4715701254803908,2.21334,0.0,0,train
37732.0,20.49,3.9,3,273.0,3,10505.0,0.452,1.0,82.7,0,0.27841089791158696,9.261479999999999,0.01098901098901099,0,train
29614.0,16.36,0.6,4,215.0,5,5017.0,0.281,45.0,69.7,0,0.1694131154183832,4.597160000000001,0.018604651162790697,0,train
50545.0,13.33,17.3,2,136.0,6,3952.0,0.113,3.0,67.2,0,0.07818775348699179,1.5062900000000001,0.014705882352941176,0,train
113390.0,11.02,0.9,0,53.0,8,28587.0,0.177,-1.0,85.1,1,0.2521121792045154,1.9505399999999997,0.0,0,train
74718.0,8.52,3.1,0,179.0,6,7576.0,0.18,-1.0,86.6,0,0.10139457694263765,1.5335999999999999,0.0,0,train
22319.0,21.41,4.0,5,105.0,7,8294.0,0.159,9.0,51.6,0,0.3716116313454904,3.4041900000000003,0.047619047619047616,1,test
35422.0,19.01,4.0,3,139.0,4,7433.0,0.348,1.0,52.0,0,0.20984134153915646,6.61548,0.02158273381294964,0,test
45999.0,14.02,1.9,2,219.0,6,16314.0,0.315,15.0,52.2,0,0.3546598839105198,4.4163,0.0091324200913242,0,test
75711.0,9.06,5.1,0,97.0,8,28121.0,0.088,-1.0,86.4,0,0.37142555242963377,0.79728,0.0,0,train
37809.0,11.9,2.4,0,80.0,9,7110.0,0.276,-1.0,91.8,0,0.18805046417519639,3.2844,0.0,0,test
207200.0,12.82,6.2,3,168.0,4,28584.0,0.158,1.0,55.6,0,0.13795366795366795,2.02556,0.017857142857142856,0,train
63906.0,13.62,9.3,0,224.0,6,13463.0,0.152,-1.0,75.7,0,0.21066879479235126,2.0702399999999996,0.0,0,train
74128.0,9.32,5.0,0,302.0,10,14424.0,0.136,-1.0,93.0,0,0.19458234405352903,1.2675200000000002,0.0,0,test
23781.0,15.51,4.7,3,48.0,10,4351.0,0.33,1.0,74.5,0,0.18296118750262816,5.1183000000000005,0.0625,1,train
58244.0,16.36,0.8,1,106.0,8,10385.0,0.349,-1.0,86.4,0,0.1783016276354646,5.709639999999999,0.009433962264150943,0,train
102534.0,12.66,1.8,0,34.0,4,11943.0,0.168,12.0,76.4,1,0.11647843642108958,2.1268800000000003,0.0,0,train
67154.0,10.46,28.0,0,213.0,2,8038.0,0.05,9.0,80.6,0,0.11969502933555708,0.523,0.0,0,train
91768.0,5.0,11.4,0,54.0,7,9006.0,0.108,-1.0,76.9,0,0.09813878476157266,0.54,0.0,0,train
28784.0,13.13,10.2,2,369.0,0,5592.0,0.256,26.0,77.0,0,0.1942745969983324,3.3612800000000003,0.005420054200542005,0,train
90594.0,12.8,11.4,3,283.0,6,12789.0,0.209,3.0,87.0,0,0.1411682892906815,2.6752000000000002,0.01060070671378092,0,train
78083.0,7.35,2.4,1,317.0,8,15533.0,0.061,30.0,75.4,0,0.1989293444155578,0.44834999999999997,0.0031545741324921135,0,train
52642.0,7.7,3.1,0,308.0,4,7871.0,0.178,14.0,95.4,0,0.14951939515975837,1.3706,0.0,0,train
17985.0,15.31,4.3,0,138.0,9,8009.0,0.434,8.0,86.4,0,0.44531554072838475,6.64454,0.0,1,train
123246.0,10.43,7.7,0,113.0,12,9166.0,0.285,-1.0,64.5,0,0.07437158203917368,2.9725499999999996,0.0,0,train
49842.0,11.35,8.8,0,130.0,9,16781.0,0.115,-1.0,73.3,0,0.33668392119096346,1.30525,0.0,0,train
28679.0,15.44,2.2,0,134.0,9,13267.0,0.235,94.0,86.2,0,0.46260329858084315,3.6283999999999996,0.0,0,train
52489.5,8.36,0.4,0,195.0,5,15448.0,0.099,-1.0,78.3,0,0.2943064803436878,0.8276399999999999,0.0,0,train
72594.0,12.04,11.1,0,272.0,5,8407.0,0.208,7.0,91.5,0,0.1158084690194782,2.50432,0.0,0,train
137782.0,12.79,9.4,0,80.0,7,30337.0,0.279,-1.0,84.4,0,0.22018115573877575,3.56841,0.0,0,train
26715.0,13.59,5.9,2,47.0,5,9822.0,0.224,44.0,70.9,0,0.36765861875350925,3.04416,0.0425531914893617,1,test
61517.0,8.63,12.4,0,379.0,9,7646.0,0.056,-1.0,60.5,0,0.1242908464326934,0.48328000000000004,0.0,0,train
142314.0,9.98,24.0,2,80.0,9,19462.0,0.055,1.0,70.4,0,0.13675393847407843,0.5489,0.025,0,train
40494.0,12.69,2.4,2,184.0,10,9351.0,0.208,1.0,88.9,0,0.2309230997184768,2.6395199999999996,0.010869565217391304,1,train
52489.5,10.21,13.8,0,199.0,6,9562.0,0.22,-1.0,86.4,0,0.18216976728679068,2.2462000000000004,0.0,0,train
94026.0,15.42,11.7,0,116.0,6,7948.0,0.235,-1.0,92.1,0,0.08452981090336716,3.6237,0.0,0,test
54590.0,18.63,6.1,3,57.0,0,7094.0,0.194,1.0,51.1,0,0.1299505403920132,3.61422,0.05263157894736842,0,train
27783.0,16.92,5.2,3,138.0,7,312655.0,0.139,1.0,47.9,0,11.253464348702444,2.3518800000000004,0.021739130434782608,1,train
123503.0,16.4,9.2,3,305.0,4,12692.0,0.196,1.0,78.0,0,0.10276673441130985,3.2144,0.009836065573770493,0,train
33182.0,13.06,1.9,3,109.0,14,10865.0,0.263,1.0,79.0,0,0.32743656199144117,3.4347800000000004,0.027522935779816515,1,test
28299.0,15.39,3.7,3,91.0,11,5378.0,0.305,25.0,61.9,0,0.19004205095586416,4.69395,0.03296703296703297,1,train
184927.0,6.18,3.7,0,179.0,16,19623.0,0.05,-1.0,95.8,0,0.10611214154774587,0.309,0.0,0,test
60993.0,14.74,3.7,3,224.0,6,7433.0,0.231,1.0,85.0,0,0.12186644369025953,3.4049400000000003,0.013392857142857142,0,train
50568.0,7.84,6.0,4,233.0,11,12825.0,0.111,1.0,57.5,0,0.2536188894162316,0.87024,0.017167381974248927,0,train
52489.5,7.64,3.3,0,210.0,11,4520.0,0.192,62.0,92.3,0,0.08611246058735557,1.46688,0.0,0,train
36926.0,12.9,0.0,2,142.0,6,15507.0,0.158,1.0,70.6,0,0.4199480041163408,2.0382000000000002,0.014084507042253521,0,test
43528.0,12.07,2.3,0,48.0,4,12931.0,0.201,1.0,87.6,0,0.2970731483183238,2.42607,0.0,0,test
70108.0,10.59,8.5,0,158.0,12,13474.0,0.32,-1.0,94.4,0,0.19218919381525645,3.3888,0.0,0,train
27972.0,12.3,5.9,0,186.0,9,10570.0,0.13,-1.0,52.0,0,0.37787787787787785,1.5990000000000002,0.0,0,test
33307.0,14.88,3.6,0,170.0,14,10926.0,0.172,-1.0,97.4,0,0.3280391509292341,2.55936,0.0,1,train
35618.0,12.3,6.1,0,299.0,7,11562.0,0.227,-1.0,81.2,0,0.3246111516648885,2.7921000000000005,0.0,0,train
59980.0,11.84,6.2,0,163.0,8,4989.0,0.062,-1.0,90.4,0,0.08317772590863622,0.73408,0.0,1,train
38978.0,16.65,1.7,4,256.0,5,6491.0,0.371,1.0,59.3,0,0.16652983734414284,6.177149999999999,0.015625,0,train
106679.0,11.82,2.6,3,131.0,3,16964.0,0.131,58.0,66.7,1,0.15901911341501138,1.5484200000000001,0.022900763358778626,0,train
17530.0,15.13,0.6,0,40.0,13,7218.0,0.367,-1.0,76.7,0,0.41175128351397605,5.55271,0.0,1,test
97693.0,11.96,7.5,1,94.0,5,18559.0,0.264,1.0,58.8,0,0.1899726694850194,3.1574400000000002,0.010638297872340425,0,train
124195.0,10.69,5.2,1,154.0,7,8473.0,0.247,1.0,86.9,0,0.0682233584282781,2.64043,0.006493506493506494,1,test
18056.0,13.7,8.3,0,363.0,2,6451.0,0.252,-1.0,76.7,0,0.35727735932653965,3.4524,0.0,1,test
101525.0,8.44,9.3,0,257.0,7,15523.0,0.191,-1.0,79.4,0,0.15289830091110565,1.61204,0.0,0,test
15552.0,18.98,7.4,0,289.0,8,6572.0,0.338,-1.0,84.8,0,0.422582304526749,6.415240000000001,0.0,0,train
190969.0,12.08,6.0,2,124.0,5,16954.0,0.13,60.0,88.4,0,0.08877880703150773,1.5704,0.016129032258064516,0,test
42651.0,14.47,12.3,1,39.0,4,5954.0,0.405,22.0,83.3,0,0.1395981336897142,5.86035,0.02564102564102564,0,train
34168.0,10.09,11.0,0,260.0,0,9719.0,0.102,-1.0,29.5,0,0.2844474361976118,1.02918,0.0,0,train
10839.0,15.12,8.9,0,263.0,6,6614.0,0.283,47.0,93.5,0,0.6102038933480949,4.27896,0.0,0,train
52489.5,13.27,7.5,0,210.0,10,11060.0,0.237,4.0,71.9,0,0.21070880842835232,3.14499,0.0,0,train
29022.0,9.19,5.0,1,198.0,14,6210.0,0.129,1.0,58.4,0,0.2139756047136655,1.18551,0.005050505050505051,1,test
31731.0,10.73,9.6,3,148.0,7,4566.0,0.078,1.0,70.1,0,0.1438971352935615,0.83694,0.02027027027027027,0,test
105226.0,12.35,14.3,2,228.0,4,9975.0,0.144,13.0,87.2,0,0.09479596297493015,1.7783999999999998,0.008771929824561403,0,train
52258.0,14.18,3.7,1,187.0,0,5329.0,0.237,55.0,44.9,0,0.10197481725286081,3.3606599999999998,0.0053475935828877,0,test
94946.0,9.32,5.2,0,182.0,12,17311.0,0.227,-1.0,94.0,0,0.18232468982368927,2.11564,0.0,0,train
89240.0,11.57,14.2,2,234.0,8,8641.0,0.203,36.0,87.8,0,0.09682877633348275,2.34871,0.008547008547008548,0,train
69730.0,13.68,8.5,3,204.0,10,28722.0,0.233,1.0,48.7,0,0.4119030546393231,3.18744,0.014705882352941176,0,test
54974.0,9.97,3.8,0,215.0,10,13887.0,0.147,11.0,89.8,0,0.2526103248808528,1.46559,0.0,0,train
215665.0,9.43,7.9,2,254.0,9,6900.0,0.05,9.0,63.7,0,0.031994064869125725,0.47150000000000003,0.007874015748031496,0,train
38991.0,12.58,6.4,1,188.0,6,12798.0,0.171,14.0,77.0,0,0.3282295914441794,2.15118,0.005319148936170213,0,train
65167.0,12.07,5.3,1,221.0,6,9068.0,0.283,3.0,58.3,0,0.1391501833750211,3.4158099999999996,0.004524886877828055,1,test
25152.0,14.79,8.7,0,307.0,7,22343.0,0.327,-1.0,96.2,0,0.8883190203562341,4.83633,0.0,0,train
54033.0,10.07,0.5,0,191.0,12,12544.0,0.141,-1.0,87.9,0,0.23215442414820572,1.41987,0.0,0,train
94610.0,12.58,3.5,0,238.0,9,15532.0,0.28,-1.0,98.3,0,0.164168692527217,3.5224,0.0,0,test
41722.0,9.02,8.5,0,97.0,10,3334.0,0.22,-1.0,92.2,0,0.07990987967978525,1.9844,0.0,0,train
84245.0,8.74,8.8,0,190.0,9,15908.0,0.116,100.0,96.1,0,0.188830197637842,1.01384,0.0,0,train
73764.0,9.04,4.4,0,206.0,0,17474.0,0.133,-1.0,80.4,0,0.2368906241527032,1.20232,0.0,0,test
38838.0,14.22,5.1,4,220.0,4,12325.0,0.177,91.0,68.9,0,0.3173438385086771,2.51694,0.01818181818181818,0,train
54146.0,9.96,1.3,1,114.0,8,15013.0,0.203,30.0,82.2,0,0.27726886565951314,2.0218800000000003,0.008771929824561403,0,train
44493.0,8.17,0.7,0,116.0,6,15332.0,0.171,-1.0,74.4,0,0.3445935315667633,1.39707,0.0,0,test
52489.5,14.45,0.0,1,120.0,8,14885.0,0.568,42.0,92.9,0,0.2835805256289353,8.2076,0.008333333333333333,0,test
30016.0,14.85,0.0,0,59.0,6,3903.0,0.225,-1.0,91.4,0,0.1300306503198294,3.34125,0.0,1,train
52566.0,13.59,6.5,2,266.0,7,6254.0,0.248,50.0,62.9,0,0.11897424190541414,3.37032,0.007518796992481203,0,train
79918.0,9.39,4.3,0,262.0,9,10028.0,0.098,-1.0,85.5,0,0.12547861558097048,0.92022,0.0,0,test
41036.0,7.68,6.0,0,102.0,4,13589.0,0.142,-1.0,93.1,0,0.33114826006433373,1.0905599999999998,0.0,0,train
37214.0,12.86,3.9,1,281.0,10,4118.0,0.211,16.0,78.4,0,0.1106572795184608,2.71346,0.0035587188612099642,0,train
27428.0,16.48,8.0,1,287.0,11,6471.0,0.218,23.0,76.6,0,0.23592679014146128,3.5926400000000003,0.003484320557491289,0,train
26555.0,17.19,3.2,0,114.0,10,12207.0,0.235,-1.0,70.8,0,0.4596874411598569,4.03965,0.0,0,train
19929.0,15.67,4.6,2,160.0,5,5492.0,0.327,4.0,76.5,0,0.27557830297556324,5.12409,0.0125,0,test
27106.0,14.3,2.6,0,151.0,7,6874.0,0.168,-1.0,93.4,0,0.2535969895963993,2.4024,0.0,0,train
87161.0,13.64,7.1,0,330.0,9,10253.0,0.156,-1.0,83.2,0,0.11763288626794094,2.12784,0.0,0,test
57399.0,16.21,5.3,1,197.0,10,6220.0,0.168,7.0,70.8,0,0.10836425721702468,2.7232800000000004,0.005076142131979695,0,test
151950.0,11.18,6.5,0,228.0,8,12642.0,0.253,-1.0,84.3,0,0.08319842053307008,2.82854,0.0,0,train
71585.0,10.54,2.4,0,93.0,13,9440.0,0.229,44.0,81.6,0,0.13187120206747224,2.4136599999999997,0.0,0,train
22407.0,19.02,5.3,4,77.0,5,9694.0,0.495,94.0,48.7,0,0.43263265943678314,9.4149,0.05194805194805195,0,train
52489.5,8.04,0.0,0,99.0,13,8569.0,0.1,-1.0,94.3,0,0.16325169795863934,0.8039999999999999,0.0,0,train
44480.0,11.56,3.3,0,375.0,8,14213.0,0.145,-1.0,78.4,0,0.31953687050359714,1.6762,0.0,0,test
28613.0,8.39,0.0,0,149.0,7,11420.0,0.157,-1.0,79.7,0,0.3991192814454968,1.3172300000000001,0.0,0,train
36582.0,10.52,14.7,0,139.0,12,10656.0,0.293,-1.0,91.1,0,0.29129079875348535,3.0823599999999995,0.0,0,train
32195.0,19.25,4.7,3,196.0,9,4895.0,0.181,2.0,74.4,0,0.15204224258425222,3.48425,0.015306122448979591,0,train
10017.0,15.97,6.9,1,178.0,13,7242.0,0.276,54.0,80.6,0,0.7229709493860437,4.40772,0.0056179775280898875,1,train
39629.0,9.89,6.1,0,294.0,6,2733.0,0.315,-1.0,98.7,0,0.06896464710186984,3.1153500000000003,0.0,0,test
112040.0,13.96,5.4,3,228.0,11,9860.0,0.33,1.0,80.4,0,0.08800428418421992,4.606800000000001,0.013157894736842105,0,train
72814.0,11.04,4.0,3,104.0,7,11887.0,0.054,3.0,55.7,0,0.163251572499794,0.5961599999999999,0.028846153846153848,1,train
35211.0,8.74,5.1,0,68.0,2,11159.0,0.237,-1.0,78.8,0,0.3169180085768652,2.07138,0.0,0,train
121149.0,6.35,8.9,0,323.0,10,7775.0,0.187,-1.0,95.0,0,0.06417717026141363,1.18745,0.0,0,train
94260.0,8.55,13.6,0,75.0,13,8507.0,0.296,-1.0,83.5,0,0.0902503713133885,2.5308,0.0,0,train
51789.0,18.82,13.3,5,189.0,11,11771.0,0.284,1.0,71.6,0,0.22728764795612968,5.34488,0.026455026455026454,0,train
56510.0,9.71,2.2,0,265.0,10,13230.0,0.168,-1.0,93.3,0,0.23411785524685896,1.6312800000000003,0.0,0,train
